IonicLiuid,Cation,Anion,T(K),IL_SMILES,ST(exp),CSMILES,ASMILES,MolecularFormula,C,H,N,O,S,P,F,Cl,Br,I
,,,318.15,CCCCCN1C=C[N+](C)=C1.Cl[Ga-](Cl)(Cl)Cl,42.1,CCCCCN1C=C[N+](C)=C1,Cl[Ga-](Cl)(Cl)Cl,C9H17Cl4GaN2,9,17,2,0,0,0,0,4,0,0
,,,323.15,CCCCCN1C=C[N+](C)=C1.Cl[Ga-](Cl)(Cl)Cl,41.8,CCCCCN1C=C[N+](C)=C1,Cl[Ga-](Cl)(Cl)Cl,C9H17Cl4GaN2,9,17,2,0,0,0,0,4,0,0
,,,328.15,CCCCCN1C=C[N+](C)=C1.Cl[Ga-](Cl)(Cl)Cl,41.5,CCCCCN1C=C[N+](C)=C1,Cl[Ga-](Cl)(Cl)Cl,C9H17Cl4GaN2,9,17,2,0,0,0,0,4,0,0
,,,333.15,CCCCCN1C=C[N+](C)=C1.Cl[Ga-](Cl)(Cl)Cl,41.1,CCCCCN1C=C[N+](C)=C1,Cl[Ga-](Cl)(Cl)Cl,C9H17Cl4GaN2,9,17,2,0,0,0,0,4,0,0
,,,338.15,CCCCCN1C=C[N+](C)=C1.Cl[Ga-](Cl)(Cl)Cl,40.8,CCCCCN1C=C[N+](C)=C1,Cl[Ga-](Cl)(Cl)Cl,C9H17Cl4GaN2,9,17,2,0,0,0,0,4,0,0
,,,343.15,CCCCCN1C=C[N+](C)=C1.Cl[Ga-](Cl)(Cl)Cl,40.4,CCCCCN1C=C[N+](C)=C1,Cl[Ga-](Cl)(Cl)Cl,C9H17Cl4GaN2,9,17,2,0,0,0,0,4,0,0
[C5MIM][InCl4],1-pentyl-3-dimethylimidazolium ([C5MIM]+),[InCl4]-,273.15,CCCCCN1C=C[N+](C)=C1.Cl[In-](Cl)(Cl)Cl,45.1,CCCCCN1C=C[N+](C)=C1,Cl[In-](Cl)(Cl)Cl,C9H17Cl4InN2,9,17,2,0,0,0,0,4,0,0
,,,278.15,CCCCCN1C=C[N+](C)=C1.Cl[In-](Cl)(Cl)Cl,44.8,CCCCCN1C=C[N+](C)=C1,Cl[In-](Cl)(Cl)Cl,C9H17Cl4InN2,9,17,2,0,0,0,0,4,0,0
,,,283.15,CCCCCN1C=C[N+](C)=C1.Cl[In-](Cl)(Cl)Cl,44.5,CCCCCN1C=C[N+](C)=C1,Cl[In-](Cl)(Cl)Cl,C9H17Cl4InN2,9,17,2,0,0,0,0,4,0,0
,,,288.15,CCCCCN1C=C[N+](C)=C1.Cl[In-](Cl)(Cl)Cl,44.1,CCCCCN1C=C[N+](C)=C1,Cl[In-](Cl)(Cl)Cl,C9H17Cl4InN2,9,17,2,0,0,0,0,4,0,0
,,,293.15,CCCCCN1C=C[N+](C)=C1.Cl[In-](Cl)(Cl)Cl,43.7,CCCCCN1C=C[N+](C)=C1,Cl[In-](Cl)(Cl)Cl,C9H17Cl4InN2,9,17,2,0,0,0,0,4,0,0
,,,298.15,CCCCCN1C=C[N+](C)=C1.Cl[In-](Cl)(Cl)Cl,43.4,CCCCCN1C=C[N+](C)=C1,Cl[In-](Cl)(Cl)Cl,C9H17Cl4InN2,9,17,2,0,0,0,0,4,0,0
,,,303.15,CCCCCN1C=C[N+](C)=C1.Cl[In-](Cl)(Cl)Cl,43.3,CCCCCN1C=C[N+](C)=C1,Cl[In-](Cl)(Cl)Cl,C9H17Cl4InN2,9,17,2,0,0,0,0,4,0,0
,,,308.15,CCCCCN1C=C[N+](C)=C1.Cl[In-](Cl)(Cl)Cl,43,CCCCCN1C=C[N+](C)=C1,Cl[In-](Cl)(Cl)Cl,C9H17Cl4InN2,9,17,2,0,0,0,0,4,0,0
,,,313.15,CCCCCN1C=C[N+](C)=C1.Cl[In-](Cl)(Cl)Cl,42.8,CCCCCN1C=C[N+](C)=C1,Cl[In-](Cl)(Cl)Cl,C9H17Cl4InN2,9,17,2,0,0,0,0,4,0,0
,,,318.15,CCCCCN1C=C[N+](C)=C1.Cl[In-](Cl)(Cl)Cl,42.5,CCCCCN1C=C[N+](C)=C1,Cl[In-](Cl)(Cl)Cl,C9H17Cl4InN2,9,17,2,0,0,0,0,4,0,0
,,,323.15,CCCCCN1C=C[N+](C)=C1.Cl[In-](Cl)(Cl)Cl,42,CCCCCN1C=C[N+](C)=C1,Cl[In-](Cl)(Cl)Cl,C9H17Cl4InN2,9,17,2,0,0,0,0,4,0,0
,,,328.15,CCCCCN1C=C[N+](C)=C1.Cl[In-](Cl)(Cl)Cl,41.7,CCCCCN1C=C[N+](C)=C1,Cl[In-](Cl)(Cl)Cl,C9H17Cl4InN2,9,17,2,0,0,0,0,4,0,0
,,,333.15,CCCCCN1C=C[N+](C)=C1.Cl[In-](Cl)(Cl)Cl,41.5,CCCCCN1C=C[N+](C)=C1,Cl[In-](Cl)(Cl)Cl,C9H17Cl4InN2,9,17,2,0,0,0,0,4,0,0
,,,338.15,CCCCCN1C=C[N+](C)=C1.Cl[In-](Cl)(Cl)Cl,41.3,CCCCCN1C=C[N+](C)=C1,Cl[In-](Cl)(Cl)Cl,C9H17Cl4InN2,9,17,2,0,0,0,0,4,0,0
,,,343.15,CCCCCN1C=C[N+](C)=C1.Cl[In-](Cl)(Cl)Cl,41,CCCCCN1C=C[N+](C)=C1,Cl[In-](Cl)(Cl)Cl,C9H17Cl4InN2,9,17,2,0,0,0,0,4,0,0
[Hmim][PF6],1-hexyl-3-dimethylimidazolium ([HMIM]+),hexafluorophosphate ([PF6]-),298.15,CCCCCCN1C=C[N+](C)=C1.F[P-](F)(F)(F)(F)F,43.4,CCCCCCN1C=C[N+](C)=C1,F[P-](F)(F)(F)(F)F,C10H19F6N2P,10,19,2,0,0,1,6,0,0,0
,,,303.15,CCCCCCN1C=C[N+](C)=C1.F[P-](F)(F)(F)(F)F,43,CCCCCCN1C=C[N+](C)=C1,F[P-](F)(F)(F)(F)F,C10H19F6N2P,10,19,2,0,0,1,6,0,0,0
,,,308.15,CCCCCCN1C=C[N+](C)=C1.F[P-](F)(F)(F)(F)F,42.6,CCCCCCN1C=C[N+](C)=C1,F[P-](F)(F)(F)(F)F,C10H19F6N2P,10,19,2,0,0,1,6,0,0,0
,,,313.15,CCCCCCN1C=C[N+](C)=C1.F[P-](F)(F)(F)(F)F,42.3,CCCCCCN1C=C[N+](C)=C1,F[P-](F)(F)(F)(F)F,C10H19F6N2P,10,19,2,0,0,1,6,0,0,0
,,,318.15,CCCCCCN1C=C[N+](C)=C1.F[P-](F)(F)(F)(F)F,41.9,CCCCCCN1C=C[N+](C)=C1,F[P-](F)(F)(F)(F)F,C10H19F6N2P,10,19,2,0,0,1,6,0,0,0
,,,323.15,CCCCCCN1C=C[N+](C)=C1.F[P-](F)(F)(F)(F)F,41.5,CCCCCCN1C=C[N+](C)=C1,F[P-](F)(F)(F)(F)F,C10H19F6N2P,10,19,2,0,0,1,6,0,0,0
,,,328.15,CCCCCCN1C=C[N+](C)=C1.F[P-](F)(F)(F)(F)F,41.1,CCCCCCN1C=C[N+](C)=C1,F[P-](F)(F)(F)(F)F,C10H19F6N2P,10,19,2,0,0,1,6,0,0,0
,,,333.15,CCCCCCN1C=C[N+](C)=C1.F[P-](F)(F)(F)(F)F,40.8,CCCCCCN1C=C[N+](C)=C1,F[P-](F)(F)(F)(F)F,C10H19F6N2P,10,19,2,0,0,1,6,0,0,0
,,,338.15,CCCCCCN1C=C[N+](C)=C1.F[P-](F)(F)(F)(F)F,40.5,CCCCCCN1C=C[N+](C)=C1,F[P-](F)(F)(F)(F)F,C10H19F6N2P,10,19,2,0,0,1,6,0,0,0
,,,343.15,CCCCCCN1C=C[N+](C)=C1.F[P-](F)(F)(F)(F)F,40.2,CCCCCCN1C=C[N+](C)=C1,F[P-](F)(F)(F)(F)F,C10H19F6N2P,10,19,2,0,0,1,6,0,0,0
,,,348.15,CCCCCCN1C=C[N+](C)=C1.F[P-](F)(F)(F)(F)F,39.8,CCCCCCN1C=C[N+](C)=C1,F[P-](F)(F)(F)(F)F,C10H19F6N2P,10,19,2,0,0,1,6,0,0,0
,,,353.15,CCCCCCN1C=C[N+](C)=C1.F[P-](F)(F)(F)(F)F,39.5,CCCCCCN1C=C[N+](C)=C1,F[P-](F)(F)(F)(F)F,C10H19F6N2P,10,19,2,0,0,1,6,0,0,0
,,,358.15,CCCCCCN1C=C[N+](C)=C1.F[P-](F)(F)(F)(F)F,39.1,CCCCCCN1C=C[N+](C)=C1,F[P-](F)(F)(F)(F)F,C10H19F6N2P,10,19,2,0,0,1,6,0,0,0
,,,363.15,CCCCCCN1C=C[N+](C)=C1.F[P-](F)(F)(F)(F)F,38.8,CCCCCCN1C=C[N+](C)=C1,F[P-](F)(F)(F)(F)F,C10H19F6N2P,10,19,2,0,0,1,6,0,0,0
[hmim][BF4],1-hexyl-3-dimethylimidazolium ([HMIM]+),tetrafluoroborate ([BF4]-),298.15,CCCCCCN1C=C[N+](C)=C1.F[B-](F)(F)F,39.2,CCCCCCN1C=C[N+](C)=C1,F[B-](F)(F)F,C10H19BF4N2,10,19,2,0,0,0,4,0,0,0
,,,303.15,CCCCCCN1C=C[N+](C)=C1.F[B-](F)(F)F,38.9,CCCCCCN1C=C[N+](C)=C1,F[B-](F)(F)F,C10H19BF4N2,10,19,2,0,0,0,4,0,0,0
,,,308.15,CCCCCCN1C=C[N+](C)=C1.F[B-](F)(F)F,38.7,CCCCCCN1C=C[N+](C)=C1,F[B-](F)(F)F,C10H19BF4N2,10,19,2,0,0,0,4,0,0,0
,,,313.15,CCCCCCN1C=C[N+](C)=C1.F[B-](F)(F)F,38.4,CCCCCCN1C=C[N+](C)=C1,F[B-](F)(F)F,C10H19BF4N2,10,19,2,0,0,0,4,0,0,0
,,,318.15,CCCCCCN1C=C[N+](C)=C1.F[B-](F)(F)F,38.1,CCCCCCN1C=C[N+](C)=C1,F[B-](F)(F)F,C10H19BF4N2,10,19,2,0,0,0,4,0,0,0
,,,323.15,CCCCCCN1C=C[N+](C)=C1.F[B-](F)(F)F,37.9,CCCCCCN1C=C[N+](C)=C1,F[B-](F)(F)F,C10H19BF4N2,10,19,2,0,0,0,4,0,0,0
,,,328.15,CCCCCCN1C=C[N+](C)=C1.F[B-](F)(F)F,37.7,CCCCCCN1C=C[N+](C)=C1,F[B-](F)(F)F,C10H19BF4N2,10,19,2,0,0,0,4,0,0,0
,,,333.15,CCCCCCN1C=C[N+](C)=C1.F[B-](F)(F)F,37.5,CCCCCCN1C=C[N+](C)=C1,F[B-](F)(F)F,C10H19BF4N2,10,19,2,0,0,0,4,0,0,0
,,,338.15,CCCCCCN1C=C[N+](C)=C1.F[B-](F)(F)F,37.2,CCCCCCN1C=C[N+](C)=C1,F[B-](F)(F)F,C10H19BF4N2,10,19,2,0,0,0,4,0,0,0
,,,343.15,CCCCCCN1C=C[N+](C)=C1.F[B-](F)(F)F,36.9,CCCCCCN1C=C[N+](C)=C1,F[B-](F)(F)F,C10H19BF4N2,10,19,2,0,0,0,4,0,0,0
,,,348.15,CCCCCCN1C=C[N+](C)=C1.F[B-](F)(F)F,36.6,CCCCCCN1C=C[N+](C)=C1,F[B-](F)(F)F,C10H19BF4N2,10,19,2,0,0,0,4,0,0,0
,,,353.15,CCCCCCN1C=C[N+](C)=C1.F[B-](F)(F)F,36.4,CCCCCCN1C=C[N+](C)=C1,F[B-](F)(F)F,C10H19BF4N2,10,19,2,0,0,0,4,0,0,0
,,,358.15,CCCCCCN1C=C[N+](C)=C1.F[B-](F)(F)F,36.2,CCCCCCN1C=C[N+](C)=C1,F[B-](F)(F)F,C10H19BF4N2,10,19,2,0,0,0,4,0,0,0
,,,363.15,CCCCCCN1C=C[N+](C)=C1.F[B-](F)(F)F,35.8,CCCCCCN1C=C[N+](C)=C1,F[B-](F)(F)F,C10H19BF4N2,10,19,2,0,0,0,4,0,0,0
,,,368.15,CCCCCCN1C=C[N+](C)=C1.F[B-](F)(F)F,35.6,CCCCCCN1C=C[N+](C)=C1,F[B-](F)(F)F,C10H19BF4N2,10,19,2,0,0,0,4,0,0,0
,,,373.15,CCCCCCN1C=C[N+](C)=C1.F[B-](F)(F)F,35.4,CCCCCCN1C=C[N+](C)=C1,F[B-](F)(F)F,C10H19BF4N2,10,19,2,0,0,0,4,0,0,0
,,,378.15,CCCCCCN1C=C[N+](C)=C1.F[B-](F)(F)F,35.1,CCCCCCN1C=C[N+](C)=C1,F[B-](F)(F)F,C10H19BF4N2,10,19,2,0,0,0,4,0,0,0
,,,383.15,CCCCCCN1C=C[N+](C)=C1.F[B-](F)(F)F,34.9,CCCCCCN1C=C[N+](C)=C1,F[B-](F)(F)F,C10H19BF4N2,10,19,2,0,0,0,4,0,0,0
,,,388.15,CCCCCCN1C=C[N+](C)=C1.F[B-](F)(F)F,34.6,CCCCCCN1C=C[N+](C)=C1,F[B-](F)(F)F,C10H19BF4N2,10,19,2,0,0,0,4,0,0,0
,,,393.15,CCCCCCN1C=C[N+](C)=C1.F[B-](F)(F)F,34.3,CCCCCCN1C=C[N+](C)=C1,F[B-](F)(F)F,C10H19BF4N2,10,19,2,0,0,0,4,0,0,0
[Hmim][Tf2N],1-hexyl-3-dimethylimidazolium ([HMIM]+),bis(trifluoromethylsulfonyl)imide ([TF2N]-),283.17,CCCCCCN1C=C[N+](C)=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,32.34,CCCCCCN1C=C[N+](C)=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C12H19F6N3O4S2,12,19,3,4,2,0,6,0,0,0
,,,287.86,CCCCCCN1C=C[N+](C)=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,32.07,CCCCCCN1C=C[N+](C)=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C12H19F6N3O4S2,12,19,3,4,2,0,6,0,0,0
,,,293.15,CCCCCCN1C=C[N+](C)=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,31.81,CCCCCCN1C=C[N+](C)=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C12H19F6N3O4S2,12,19,3,4,2,0,6,0,0,0
,,,298.26,CCCCCCN1C=C[N+](C)=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,31.59,CCCCCCN1C=C[N+](C)=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C12H19F6N3O4S2,12,19,3,4,2,0,6,0,0,0
,,,303.16,CCCCCCN1C=C[N+](C)=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,31.34,CCCCCCN1C=C[N+](C)=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C12H19F6N3O4S2,12,19,3,4,2,0,6,0,0,0
,,,308.99,CCCCCCN1C=C[N+](C)=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,30.99,CCCCCCN1C=C[N+](C)=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C12H19F6N3O4S2,12,19,3,4,2,0,6,0,0,0
,,,314.39,CCCCCCN1C=C[N+](C)=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,30.71,CCCCCCN1C=C[N+](C)=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C12H19F6N3O4S2,12,19,3,4,2,0,6,0,0,0
,,,318.21,CCCCCCN1C=C[N+](C)=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,30.48,CCCCCCN1C=C[N+](C)=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C12H19F6N3O4S2,12,19,3,4,2,0,6,0,0,0
,,,323.09,CCCCCCN1C=C[N+](C)=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,30.26,CCCCCCN1C=C[N+](C)=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C12H19F6N3O4S2,12,19,3,4,2,0,6,0,0,0
,,,327.93,CCCCCCN1C=C[N+](C)=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,30,CCCCCCN1C=C[N+](C)=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C12H19F6N3O4S2,12,19,3,4,2,0,6,0,0,0
,,,333.53,CCCCCCN1C=C[N+](C)=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,29.8,CCCCCCN1C=C[N+](C)=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C12H19F6N3O4S2,12,19,3,4,2,0,6,0,0,0
,,,337.7,CCCCCCN1C=C[N+](C)=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,29.45,CCCCCCN1C=C[N+](C)=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C12H19F6N3O4S2,12,19,3,4,2,0,6,0,0,0
,,,342.32,CCCCCCN1C=C[N+](C)=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,29.28,CCCCCCN1C=C[N+](C)=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C12H19F6N3O4S2,12,19,3,4,2,0,6,0,0,0
,,,347.3,CCCCCCN1C=C[N+](C)=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,29.06,CCCCCCN1C=C[N+](C)=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C12H19F6N3O4S2,12,19,3,4,2,0,6,0,0,0
,,,351.11,CCCCCCN1C=C[N+](C)=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,28.91,CCCCCCN1C=C[N+](C)=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C12H19F6N3O4S2,12,19,3,4,2,0,6,0,0,0
[Hmim]I,1-hexyl-3-dimethylimidazolium ([HMIM]+),iodide (I-),298.15,CCCCCCN1C=C[N+](C)=C1.[I-],43.5,CCCCCCN1C=C[N+](C)=C1,[I-],C10H19IN2,10,19,2,0,0,0,0,0,0,1
,,,303.15,CCCCCCN1C=C[N+](C)=C1.[I-],43.1,CCCCCCN1C=C[N+](C)=C1,[I-],C10H19IN2,10,19,2,0,0,0,0,0,0,1
,,,308.15,CCCCCCN1C=C[N+](C)=C1.[I-],42.7,CCCCCCN1C=C[N+](C)=C1,[I-],C10H19IN2,10,19,2,0,0,0,0,0,0,1
,,,313.15,CCCCCCN1C=C[N+](C)=C1.[I-],42.3,CCCCCCN1C=C[N+](C)=C1,[I-],C10H19IN2,10,19,2,0,0,0,0,0,0,1
,,,318.15,CCCCCCN1C=C[N+](C)=C1.[I-],41.9,CCCCCCN1C=C[N+](C)=C1,[I-],C10H19IN2,10,19,2,0,0,0,0,0,0,1
,,,323.15,CCCCCCN1C=C[N+](C)=C1.[I-],41.5,CCCCCCN1C=C[N+](C)=C1,[I-],C10H19IN2,10,19,2,0,0,0,0,0,0,1
,,,328.15,CCCCCCN1C=C[N+](C)=C1.[I-],41.1,CCCCCCN1C=C[N+](C)=C1,[I-],C10H19IN2,10,19,2,0,0,0,0,0,0,1
,,,333.15,CCCCCCN1C=C[N+](C)=C1.[I-],40.8,CCCCCCN1C=C[N+](C)=C1,[I-],C10H19IN2,10,19,2,0,0,0,0,0,0,1
,,,338.15,CCCCCCN1C=C[N+](C)=C1.[I-],40.4,CCCCCCN1C=C[N+](C)=C1,[I-],C10H19IN2,10,19,2,0,0,0,0,0,0,1
,,,343.15,CCCCCCN1C=C[N+](C)=C1.[I-],40.1,CCCCCCN1C=C[N+](C)=C1,[I-],C10H19IN2,10,19,2,0,0,0,0,0,0,1
,,,348.15,CCCCCCN1C=C[N+](C)=C1.[I-],39.7,CCCCCCN1C=C[N+](C)=C1,[I-],C10H19IN2,10,19,2,0,0,0,0,0,0,1
,,,353.15,CCCCCCN1C=C[N+](C)=C1.[I-],39.4,CCCCCCN1C=C[N+](C)=C1,[I-],C10H19IN2,10,19,2,0,0,0,0,0,0,1
,,,358.15,CCCCCCN1C=C[N+](C)=C1.[I-],39,CCCCCCN1C=C[N+](C)=C1,[I-],C10H19IN2,10,19,2,0,0,0,0,0,0,1
,,,363.15,CCCCCCN1C=C[N+](C)=C1.[I-],38.6,CCCCCCN1C=C[N+](C)=C1,[I-],C10H19IN2,10,19,2,0,0,0,0,0,0,1
,,,368.15,CCCCCCN1C=C[N+](C)=C1.[I-],38.3,CCCCCCN1C=C[N+](C)=C1,[I-],C10H19IN2,10,19,2,0,0,0,0,0,0,1
,,,373.15,CCCCCCN1C=C[N+](C)=C1.[I-],37.9,CCCCCCN1C=C[N+](C)=C1,[I-],C10H19IN2,10,19,2,0,0,0,0,0,0,1
,,,378.15,CCCCCCN1C=C[N+](C)=C1.[I-],37.6,CCCCCCN1C=C[N+](C)=C1,[I-],C10H19IN2,10,19,2,0,0,0,0,0,0,1
,,,383.15,CCCCCCN1C=C[N+](C)=C1.[I-],37.2,CCCCCCN1C=C[N+](C)=C1,[I-],C10H19IN2,10,19,2,0,0,0,0,0,0,1
,,,388.15,CCCCCCN1C=C[N+](C)=C1.[I-],36.8,CCCCCCN1C=C[N+](C)=C1,[I-],C10H19IN2,10,19,2,0,0,0,0,0,0,1
,,,393.15,CCCCCCN1C=C[N+](C)=C1.[I-],36.5,CCCCCCN1C=C[N+](C)=C1,[I-],C10H19IN2,10,19,2,0,0,0,0,0,0,1
[hmim]Cl,1-hexyl-3-dimethylimidazolium ([HMIM]+),chloride (Cl-),298.15,CCCCCCN1C=C[N+](C)=C1.[Cl-],41.8,CCCCCCN1C=C[N+](C)=C1,[Cl-],C10H19ClN2,10,19,2,0,0,0,0,1,0,0
,,,303.15,CCCCCCN1C=C[N+](C)=C1.[Cl-],41.5,CCCCCCN1C=C[N+](C)=C1,[Cl-],C10H19ClN2,10,19,2,0,0,0,0,1,0,0
,,,308.15,CCCCCCN1C=C[N+](C)=C1.[Cl-],41.2,CCCCCCN1C=C[N+](C)=C1,[Cl-],C10H19ClN2,10,19,2,0,0,0,0,1,0,0
,,,313.15,CCCCCCN1C=C[N+](C)=C1.[Cl-],40.8,CCCCCCN1C=C[N+](C)=C1,[Cl-],C10H19ClN2,10,19,2,0,0,0,0,1,0,0
,,,318.15,CCCCCCN1C=C[N+](C)=C1.[Cl-],40.5,CCCCCCN1C=C[N+](C)=C1,[Cl-],C10H19ClN2,10,19,2,0,0,0,0,1,0,0
,,,323.15,CCCCCCN1C=C[N+](C)=C1.[Cl-],40.2,CCCCCCN1C=C[N+](C)=C1,[Cl-],C10H19ClN2,10,19,2,0,0,0,0,1,0,0
,,,328.15,CCCCCCN1C=C[N+](C)=C1.[Cl-],40,CCCCCCN1C=C[N+](C)=C1,[Cl-],C10H19ClN2,10,19,2,0,0,0,0,1,0,0
,,,333.15,CCCCCCN1C=C[N+](C)=C1.[Cl-],39.8,CCCCCCN1C=C[N+](C)=C1,[Cl-],C10H19ClN2,10,19,2,0,0,0,0,1,0,0
,,,338.15,CCCCCCN1C=C[N+](C)=C1.[Cl-],39.4,CCCCCCN1C=C[N+](C)=C1,[Cl-],C10H19ClN2,10,19,2,0,0,0,0,1,0,0
,,,343.15,CCCCCCN1C=C[N+](C)=C1.[Cl-],39.1,CCCCCCN1C=C[N+](C)=C1,[Cl-],C10H19ClN2,10,19,2,0,0,0,0,1,0,0
,,,348.15,CCCCCCN1C=C[N+](C)=C1.[Cl-],38.8,CCCCCCN1C=C[N+](C)=C1,[Cl-],C10H19ClN2,10,19,2,0,0,0,0,1,0,0
,,,353.15,CCCCCCN1C=C[N+](C)=C1.[Cl-],38.5,CCCCCCN1C=C[N+](C)=C1,[Cl-],C10H19ClN2,10,19,2,0,0,0,0,1,0,0
,,,358.15,CCCCCCN1C=C[N+](C)=C1.[Cl-],38.3,CCCCCCN1C=C[N+](C)=C1,[Cl-],C10H19ClN2,10,19,2,0,0,0,0,1,0,0
,,,363.15,CCCCCCN1C=C[N+](C)=C1.[Cl-],37.9,CCCCCCN1C=C[N+](C)=C1,[Cl-],C10H19ClN2,10,19,2,0,0,0,0,1,0,0
,,,368.15,CCCCCCN1C=C[N+](C)=C1.[Cl-],37.7,CCCCCCN1C=C[N+](C)=C1,[Cl-],C10H19ClN2,10,19,2,0,0,0,0,1,0,0
,,,373.15,CCCCCCN1C=C[N+](C)=C1.[Cl-],37.4,CCCCCCN1C=C[N+](C)=C1,[Cl-],C10H19ClN2,10,19,2,0,0,0,0,1,0,0
,,,378.15,CCCCCCN1C=C[N+](C)=C1.[Cl-],37.1,CCCCCCN1C=C[N+](C)=C1,[Cl-],C10H19ClN2,10,19,2,0,0,0,0,1,0,0
,,,383.15,CCCCCCN1C=C[N+](C)=C1.[Cl-],36.8,CCCCCCN1C=C[N+](C)=C1,[Cl-],C10H19ClN2,10,19,2,0,0,0,0,1,0,0
,,,388.15,CCCCCCN1C=C[N+](C)=C1.[Cl-],36.5,CCCCCCN1C=C[N+](C)=C1,[Cl-],C10H19ClN2,10,19,2,0,0,0,0,1,0,0
,,,393.15,CCCCCCN1C=C[N+](C)=C1.[Cl-],36.2,CCCCCCN1C=C[N+](C)=C1,[Cl-],C10H19ClN2,10,19,2,0,0,0,0,1,0,0
[Hmim]Br,1-hexyl-3-dimethylimidazolium ([HMIM]+),bromide (Br-),313.61,CCCCCCN1C=C[N+](C)=C1.[Br-],34.83,CCCCCCN1C=C[N+](C)=C1,[Br-],C10H19BrN2,10,19,2,0,0,0,0,0,1,0
,,,317.99,CCCCCCN1C=C[N+](C)=C1.[Br-],34.5,CCCCCCN1C=C[N+](C)=C1,[Br-],C10H19BrN2,10,19,2,0,0,0,0,0,1,0
,,,323.11,CCCCCCN1C=C[N+](C)=C1.[Br-],34.21,CCCCCCN1C=C[N+](C)=C1,[Br-],C10H19BrN2,10,19,2,0,0,0,0,0,1,0
,,,328.07,CCCCCCN1C=C[N+](C)=C1.[Br-],34.3,CCCCCCN1C=C[N+](C)=C1,[Br-],C10H19BrN2,10,19,2,0,0,0,0,0,1,0
,,,333.19,CCCCCCN1C=C[N+](C)=C1.[Br-],33.55,CCCCCCN1C=C[N+](C)=C1,[Br-],C10H19BrN2,10,19,2,0,0,0,0,0,1,0
,,,338.33,CCCCCCN1C=C[N+](C)=C1.[Br-],33.25,CCCCCCN1C=C[N+](C)=C1,[Br-],C10H19BrN2,10,19,2,0,0,0,0,0,1,0
,,,341.81,CCCCCCN1C=C[N+](C)=C1.[Br-],33.17,CCCCCCN1C=C[N+](C)=C1,[Br-],C10H19BrN2,10,19,2,0,0,0,0,0,1,0
,,,347.18,CCCCCCN1C=C[N+](C)=C1.[Br-],33.07,CCCCCCN1C=C[N+](C)=C1,[Br-],C10H19BrN2,10,19,2,0,0,0,0,0,1,0
,,,353.09,CCCCCCN1C=C[N+](C)=C1.[Br-],32.56,CCCCCCN1C=C[N+](C)=C1,[Br-],C10H19BrN2,10,19,2,0,0,0,0,0,1,0
,,,358.31,CCCCCCN1C=C[N+](C)=C1.[Br-],32.41,CCCCCCN1C=C[N+](C)=C1,[Br-],C10H19BrN2,10,19,2,0,0,0,0,0,1,0
,,,361.72,CCCCCCN1C=C[N+](C)=C1.[Br-],32.03,CCCCCCN1C=C[N+](C)=C1,[Br-],C10H19BrN2,10,19,2,0,0,0,0,0,1,0
